,0
11828,941641
11829,941643
11830,941940
11831,942025
11832,942033
11833,942072
11834,942127
11835,942128
11836,942130
11837,942221
11838,942229
11839,942294
11840,942437
11841,942541
11842,942558
11843,942562
11844,942569
11845,942604
11846,942737
11847,942985
11848,943039
11849,943186
11850,943199
11851,943278
11852,943351
11853,943403
11854,943555
11855,943620
11856,943648
11857,943675
11858,943678
11859,943889
11860,943916
11861,943939
11862,943948
11863,944020
11864,944059
11865,944234
11866,944322
11867,944345
11868,944376
11869,944421
11870,944484
11871,944529
11872,944859
11873,944916
11874,944981
11875,945127
11876,945220
11877,945280
11878,945359
11879,945385
11880,945395
11881,945426
11882,945450
11883,945700
11884,945734
11885,945818
11886,946014
11887,946071
11888,946078
11889,946094
11890,946181
11891,946311
11892,946317
11893,946360
11894,946450
11895,946706
11896,946813
11897,946818
11898,946832
11899,946839
11900,946845
11901,946952
11902,947011
11903,947114
11904,947150
11905,947379
11906,947459
11907,947478
11908,947609
11909,947763
11910,947779
11911,947900
11912,947965
11913,947979
11914,948031
11915,948093
11916,948152
11917,948428
11918,948741
11919,948757
11920,948825
11921,949029
11922,949181
11923,949182
11924,949302
11925,949364
11926,949382
11927,949425
11928,949462
11929,949727
11930,949781
11931,949809
11932,949850
11933,949884
11934,949919
11935,949927
11936,949946
11937,949951
11938,949968
11939,950016
11940,950066
11941,950284
11942,950296
11943,950471
11944,950544
11945,950621
11946,950732
11947,950765
11948,950791
11949,950835
11950,950865
11951,950918
11952,950931
11953,951064
11954,951175
11955,951309
11956,951314
11957,951489
11958,951569
11959,951589
11960,951719
11961,951781
11962,951880
11963,951885
11964,951977
11965,952027
11966,952056
11967,952259
11968,952401
11969,952406
11970,952445
11971,952451
11972,952465
11973,952530
11974,952565
11975,952574
11976,952602
11977,952605
11978,952701
11979,952727
11980,952740
11981,952766
11982,952799
11983,952810
11984,952813
11985,952863
11986,953171
11987,953226
11988,953527
11989,953952
11990,953989
11991,953994
11992,954010
11993,954027
11994,954158
11995,954301
11996,954421
11997,954497
11998,954500
11999,954502
12000,954510
12001,954560
12002,954567
12003,954686
12004,954693
12005,954736
12006,954744
12007,954759
12008,954794
12009,954807
12010,954923
12011,954924
12012,955072
12013,955139
12014,955181
12015,955196
12016,955213
12017,955423
12018,955484
12019,955629
12020,955651
12021,955712
12022,955756
12023,955830
12024,955837
12025,955847
12026,955911
12027,955977
12028,956046
12029,956086
12030,956097
12031,956218
12032,956379
12033,956381
12034,956395
12035,956502
12036,956583
12037,956585
12038,956692
12039,956803
12040,956911
12041,956931
12042,956973
12043,957072
12044,957092
12045,957105
12046,957154
12047,957254
12048,957282
12049,957425
12050,957597
12051,957625
12052,957682
12053,957880
12054,957935
12055,958046
12056,958072
12057,958082
12058,958115
12059,958129
12060,958155
12061,958248
12062,958257
12063,958299
12064,958397
12065,958521
12066,958538
12067,958556
12068,958705
12069,958747
12070,958792
12071,958910
12072,958935
12073,958998
12074,959074
12075,959176
12076,959430
12077,959435
12078,959445
12079,959529
12080,959632
12081,959786
12082,959837
12083,959865
12084,959952
12085,959983
12086,960308
12087,960326
12088,960502
12089,960663
12090,960754
12091,960854
12092,961023
12093,961032
12094,961140
12095,961283
12096,961290
12097,961331
12098,961494
12099,961540
12100,961608
12101,961637
12102,961711
12103,961797
12104,961842
12105,962269
12106,962277
12107,962342
12108,962353
12109,962356
12110,962366
12111,962426
12112,962538
12113,962636
12114,962720
12115,962786
12116,962787
12117,962803
12118,963110
12119,963222
12120,963261
12121,963269
12122,963307
12123,963437
12124,963648
12125,963675
12126,963808
12127,964008
12128,964021
12129,964287
12130,964479
12131,964499
12132,964643
12133,964695
12134,964701
12135,965143
12136,965193
12137,965200
12138,965343
12139,965362
12140,965416
12141,965510
12142,965778
12143,965790
12144,965967
12145,965980
12146,966017
12147,966081
12148,966102
12149,966114
12150,966190
12151,966286
12152,966354
12153,966379
12154,966533
12155,966544
12156,966570
12157,966731
12158,966751
12159,966786
12160,966849
12161,966918
12162,966994
12163,967089
12164,967106
12165,967265
12166,967681
12167,967742
12168,967836
12169,967841
12170,967855
12171,967974
12172,968018
12173,968182
12174,968266
12175,968490
12176,968585
12177,968626
12178,968769
12179,968815
12180,968817
12181,968892
12182,969036
12183,969046
12184,969213
12185,969214
12186,969639
12187,969690
12188,969751
12189,969789
12190,970082
12191,970161
12192,970305
12193,970361
12194,970370
12195,970468
12196,970501
12197,970545
12198,970621
12199,970713
12200,970956
12201,970998
12202,971164
12203,971266
12204,971361
12205,971491
12206,971534
12207,971599
12208,971719
12209,971750
12210,971925
12211,972001
12212,972079
12213,972515
12214,972722
12215,972766
12216,972800
12217,972850
12218,972860
12219,972921
12220,972935
12221,973052
12222,973053
12223,973200
12224,973202
12225,973634
12226,973674
12227,973759
12228,973930
12229,974101
12230,974116
12231,974127
12232,974461
12233,974504
12234,974520
12235,974586
12236,974632
12237,974740
12238,974887
12239,974914
